B	199:374	FRAME	4472,678,172,28	none	FIXED/FIXED	HORIZONTAL	true	control	kids=3
  K	199:375	FRAME	4472,678,28,28	#1A56DB	FIXED/FIXED	NONE	true	Frame
  K	199:376	FRAME	4508,678,108,28	#FFFFFF	FIXED/FIXED	HORIZONTAL	true	input
  K	199:378	FRAME	4624,678,24,28	#0E9F6E	FIXED/FIXED	HORIZONTAL	true	binding chip
END	pairs=0	boards=1
